model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
naive_bayes,random,0.8,0.789,0.789,0.8,0.096,0.107,0.107,0.096,0.603,0.001,0.794,0.389,0.77,0.628,,0.0,original,60,5,,,,,
logreg,random,0.892,0.891,0.891,0.892,0.042,0.043,0.043,0.042,0.851,0.005,0.884,0.493,0.957,0.92,,0.0,original,60,5,,,,,
knn,random,0.9,0.899,0.899,0.9,0.042,0.044,0.044,0.042,0.825,0.001,0.867,0.49,0.954,0.914,,2e-06,original,60,5,,,,,
xgb,random,0.975,0.975,0.975,0.975,0.02,0.02,0.02,0.02,1.261,0.018,0.92,0.511,0.975,0.953,,0.0,original,60,5,,,,,
rf,random,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,12.286,0.437,0.925,0.513,0.976,0.955,,1e-05,original,60,5,,,,,
mlp,random,0.883,0.883,0.883,0.883,0.049,0.049,0.049,0.049,2.531,0.085,0.867,0.498,0.964,0.933,,1e-06,original,60,5,,,,,
naive_bayes,k-means,0.733,0.714,0.714,0.733,0.077,0.087,0.087,0.077,0.594,0.001,0.783,0.364,0.722,0.566,,0.0,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0012006759643554688,84.96322512626648
logreg,k-means,0.8,0.796,0.796,0.8,0.072,0.075,0.075,0.072,0.951,0.012,0.776,0.462,0.912,0.84,,0.0,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0012006759643554688,84.96322512626648
knn,k-means,0.817,0.814,0.814,0.817,0.068,0.07,0.07,0.068,0.805,0.001,0.825,0.473,0.93,0.871,,3e-06,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0012006759643554688,84.96322512626648
xgb,k-means,0.95,0.95,0.95,0.95,0.017,0.017,0.017,0.017,1.232,0.022,0.44,0.462,0.922,0.857,,0.0,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0012006759643554688,84.96322512626648
rf,k-means,0.95,0.95,0.95,0.95,0.049,0.049,0.049,0.049,12.164,0.442,0.421,0.43,0.859,0.754,,8e-06,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0012006759643554688,84.96322512626648
mlp,k-means,0.817,0.813,0.813,0.817,0.05,0.052,0.052,0.05,1.856,0.051,0.817,0.425,0.84,0.727,,0.0,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0012006759643554688,84.96322512626648
naive_bayes,k-means,0.717,0.701,0.701,0.717,0.116,0.128,0.128,0.116,0.586,0.001,0.717,0.495,0.968,0.941,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0012006759643554688,84.96322512626648
logreg,k-means,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,0.863,0.007,0.947,0.513,0.975,0.953,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0012006759643554688,84.96322512626648
knn,k-means,0.892,0.891,0.891,0.892,0.062,0.064,0.064,0.062,0.709,0.001,0.908,0.528,0.984,0.971,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0012006759643554688,84.96322512626648
xgb,k-means,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,1.467,0.03,0.89,0.497,0.962,0.93,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0012006759643554688,84.96322512626648
rf,k-means,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,9.192,0.189,0.925,0.5,0.964,0.933,,6e-06,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0012006759643554688,84.96322512626648
mlp,k-means,0.933,0.933,0.933,0.933,0.042,0.043,0.043,0.042,2.509,0.088,0.949,0.512,0.974,0.952,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0012006759643554688,84.96322512626648
naive_bayes,k-center,0.908,0.907,0.907,0.908,0.031,0.032,0.032,0.031,0.599,0.001,0.783,0.364,0.722,0.566,,0.0,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0010464191436767578,26.729006052017212
logreg,k-center,0.95,0.95,0.95,0.95,0.041,0.042,0.042,0.041,0.977,0.009,0.501,0.003,0.004,0.003,,0.0,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0010464191436767578,26.729006052017212
knn,k-center,0.917,0.916,0.916,0.917,0.046,0.046,0.046,0.046,0.766,0.001,0.5,0.002,0.001,0.002,,1e-06,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0010464191436767578,26.729006052017212
xgb,k-center,0.95,0.95,0.95,0.95,0.017,0.017,0.017,0.017,1.22,0.018,0.618,0.212,0.419,0.267,,0.0,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0010464191436767578,26.729006052017212
rf,k-center,0.942,0.941,0.941,0.942,0.033,0.034,0.034,0.033,10.792,0.301,0.528,0.055,0.108,0.058,,5e-06,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0010464191436767578,26.729006052017212
mlp,k-center,0.917,0.917,0.917,0.917,0.065,0.065,0.065,0.065,2.263,0.016,0.517,0.051,0.099,0.053,,1e-06,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0010464191436767578,26.729006052017212
naive_bayes,k-center,0.917,0.916,0.916,0.917,0.026,0.027,0.027,0.026,0.623,0.002,0.504,0.01,0.017,0.01,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0010464191436767578,26.729006052017212
logreg,k-center,0.958,0.958,0.958,0.958,0.026,0.027,0.027,0.026,1.055,0.01,0.507,0.015,0.028,0.016,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0010464191436767578,26.729006052017212
knn,k-center,0.933,0.933,0.933,0.933,0.033,0.033,0.033,0.033,0.698,0.0,0.502,0.005,0.007,0.005,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0010464191436767578,26.729006052017212
xgb,k-center,0.95,0.95,0.95,0.95,0.031,0.031,0.031,0.031,1.255,0.011,0.666,0.252,0.499,0.334,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0010464191436767578,26.729006052017212
rf,k-center,0.95,0.95,0.95,0.95,0.017,0.017,0.017,0.017,11.285,0.309,0.518,0.037,0.07,0.038,,1e-05,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0010464191436767578,26.729006052017212
mlp,k-center,0.942,0.941,0.941,0.942,0.02,0.021,0.021,0.02,2.06,0.049,0.723,0.311,0.616,0.446,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0010464191436767578,26.729006052017212
naive_bayes,ag,0.75,0.733,0.733,0.75,0.075,0.086,0.086,0.075,0.601,0.001,0.783,0.364,0.722,0.566,,0.0,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0011434555053710938,1138.575130224228
logreg,ag,0.8,0.797,0.797,0.8,0.093,0.096,0.096,0.093,1.051,0.015,0.785,0.454,0.896,0.813,,0.0,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0011434555053710938,1138.575130224228
knn,ag,0.825,0.824,0.824,0.825,0.072,0.072,0.072,0.072,0.845,0.001,0.817,0.485,0.95,0.907,,2e-06,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0011434555053710938,1138.575130224228
xgb,ag,0.95,0.95,0.95,0.95,0.049,0.049,0.049,0.049,1.262,0.029,0.447,0.466,0.931,0.873,,0.0,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0011434555053710938,1138.575130224228
rf,ag,0.933,0.933,0.933,0.933,0.042,0.043,0.043,0.042,11.938,0.346,0.57,0.465,0.925,0.862,,6e-06,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0011434555053710938,1138.575130224228
mlp,ag,0.817,0.816,0.816,0.817,0.097,0.097,0.097,0.097,2.172,0.082,0.861,0.456,0.898,0.816,,1e-06,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0011434555053710938,1138.575130224228
naive_bayes,ag,0.683,0.661,0.661,0.683,0.153,0.164,0.164,0.153,34.59,0.001,0.779,0.473,0.932,0.874,,1e-06,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0011434555053710938,1138.575130224228
logreg,ag,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,1.292,0.012,0.954,0.516,0.977,0.957,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0011434555053710938,1138.575130224228
knn,ag,0.875,0.875,0.875,0.875,0.07,0.07,0.07,0.07,1.333,0.001,0.904,0.499,0.965,0.934,,5e-06,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0011434555053710938,1138.575130224228
xgb,ag,0.967,0.967,0.967,0.967,0.017,0.017,0.017,0.017,1.569,0.024,0.927,0.507,0.971,0.946,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0011434555053710938,1138.575130224228
rf,ag,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,12.946,0.506,0.919,0.493,0.956,0.918,,1.4e-05,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0011434555053710938,1138.575130224228
mlp,ag,0.9,0.9,0.9,0.9,0.068,0.068,0.068,0.068,2.879,0.101,0.948,0.514,0.976,0.955,,1e-06,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.0011434555053710938,1138.575130224228
naive_bayes,lc,0.775,0.759,0.759,0.775,0.077,0.093,0.093,0.077,0.6,0.001,0.688,0.467,0.924,0.861,,0.0,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.001172780990600586,11.99989128112793
logreg,lc,0.925,0.925,0.925,0.925,0.041,0.041,0.041,0.041,0.912,0.007,0.371,0.12,0.238,0.136,,0.0,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.001172780990600586,11.99989128112793
knn,lc,0.925,0.925,0.925,0.925,0.049,0.049,0.049,0.049,0.801,0.001,0.407,0.273,0.543,0.374,,2e-06,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.001172780990600586,11.99989128112793
xgb,lc,0.958,0.958,0.958,0.958,0.037,0.037,0.037,0.037,1.215,0.023,0.631,0.222,0.44,0.284,,0.0,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.001172780990600586,11.99989128112793
rf,lc,0.958,0.958,0.958,0.958,0.026,0.026,0.026,0.026,11.746,0.401,0.602,0.171,0.338,0.205,,7e-06,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.001172780990600586,11.99989128112793
mlp,lc,0.942,0.941,0.941,0.942,0.042,0.043,0.043,0.042,2.358,0.083,0.306,0.167,0.331,0.199,,1e-06,original,60,5,2907.0862097740173,0,8.562815443840632e-07,0.001172780990600586,11.99989128112793
naive_bayes,lc,0.675,0.648,0.648,0.675,0.017,0.018,0.018,0.017,0.587,0.002,0.439,0.092,0.181,0.1,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.001172780990600586,11.99989128112793
logreg,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,0.922,0.008,0.229,0.028,0.055,0.029,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.001172780990600586,11.99989128112793
knn,lc,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,0.702,0.001,0.223,0.082,0.162,0.089,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.001172780990600586,11.99989128112793
xgb,lc,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,1.482,0.041,0.173,0.071,0.142,0.077,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.001172780990600586,11.99989128112793
rf,lc,0.958,0.958,0.958,0.958,0.037,0.037,0.037,0.037,13.396,0.444,0.261,0.062,0.122,0.066,,1.3e-05,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.001172780990600586,11.99989128112793
mlp,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,2.469,0.081,0.218,0.104,0.208,0.116,,0.0,latent,60,5,2907.0862097740173,0,8.562815443840632e-07,0.001172780990600586,11.99989128112793
naive_bayes,random,0.767,0.753,0.753,0.767,0.02,0.024,0.024,0.02,0.622,0.001,0.78,0.363,0.719,0.563,,0.0,original,60,6,,,,,
logreg,random,0.85,0.849,0.849,0.85,0.086,0.086,0.086,0.086,0.883,0.008,0.894,0.498,0.964,0.932,,0.0,original,60,6,,,,,
knn,random,0.875,0.874,0.874,0.875,0.109,0.11,0.11,0.109,0.858,0.001,0.857,0.492,0.958,0.922,,2e-06,original,60,6,,,,,
xgb,random,0.933,0.932,0.932,0.933,0.057,0.058,0.058,0.057,1.161,0.01,0.899,0.495,0.96,0.926,,0.0,original,60,6,,,,,
rf,random,0.908,0.907,0.907,0.908,0.067,0.068,0.068,0.067,12.675,0.428,0.916,0.518,0.979,0.962,,9e-06,original,60,6,,,,,
mlp,random,0.867,0.866,0.866,0.867,0.055,0.055,0.055,0.055,2.5,0.086,0.873,0.487,0.95,0.907,,1e-06,original,60,6,,,,,
naive_bayes,k-means,0.733,0.711,0.711,0.733,0.057,0.07,0.07,0.057,0.591,0.001,0.783,0.364,0.722,0.566,,0.0,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0011522769927978516,87.0513207912445
logreg,k-means,0.833,0.833,0.833,0.833,0.083,0.083,0.083,0.083,0.93,0.008,0.778,0.467,0.921,0.856,,0.0,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0011522769927978516,87.0513207912445
knn,k-means,0.867,0.864,0.864,0.867,0.049,0.052,0.052,0.049,0.806,0.001,0.815,0.485,0.949,0.905,,3e-06,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0011522769927978516,87.0513207912445
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.311,0.031,0.475,0.457,0.911,0.839,,0.0,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0011522769927978516,87.0513207912445
rf,k-means,0.942,0.942,0.942,0.942,0.033,0.033,0.033,0.033,11.971,0.428,0.427,0.454,0.907,0.832,,7e-06,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0011522769927978516,87.0513207912445
mlp,k-means,0.925,0.925,0.925,0.925,0.049,0.049,0.049,0.049,2.453,0.092,0.853,0.455,0.897,0.815,,1e-06,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0011522769927978516,87.0513207912445
naive_bayes,k-means,0.783,0.78,0.78,0.783,0.072,0.075,0.075,0.072,0.604,0.001,0.741,0.449,0.888,0.801,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0011522769927978516,87.0513207912445
logreg,k-means,0.958,0.958,0.958,0.958,0.026,0.027,0.027,0.026,0.906,0.012,0.961,0.527,0.982,0.967,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0011522769927978516,87.0513207912445
knn,k-means,0.908,0.908,0.908,0.908,0.061,0.062,0.062,0.061,0.698,0.001,0.9,0.565,0.992,0.987,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0011522769927978516,87.0513207912445
xgb,k-means,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,1.433,0.042,0.892,0.477,0.934,0.878,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0011522769927978516,87.0513207912445
rf,k-means,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,13.749,0.472,0.924,0.499,0.964,0.932,,1.3e-05,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0011522769927978516,87.0513207912445
mlp,k-means,0.908,0.908,0.908,0.908,0.031,0.032,0.032,0.031,2.456,0.095,0.938,0.527,0.983,0.969,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0011522769927978516,87.0513207912445
naive_bayes,k-center,0.942,0.941,0.941,0.942,0.062,0.063,0.063,0.062,0.642,0.001,0.613,0.186,0.369,0.227,,0.0,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0010879039764404297,26.633590936660767
logreg,k-center,0.95,0.95,0.95,0.95,0.067,0.067,0.067,0.067,1.059,0.015,0.501,0.003,0.004,0.003,,0.0,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0010879039764404297,26.633590936660767
knn,k-center,0.933,0.933,0.933,0.933,0.068,0.068,0.068,0.068,0.826,0.001,0.5,0.002,0.001,0.002,,2e-06,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0010879039764404297,26.633590936660767
xgb,k-center,0.958,0.958,0.958,0.958,0.046,0.046,0.046,0.046,1.183,0.016,0.514,0.028,0.054,0.029,,0.0,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0010879039764404297,26.633590936660767
rf,k-center,0.95,0.95,0.95,0.95,0.061,0.062,0.062,0.061,10.463,0.133,0.501,0.002,0.002,0.002,,2e-06,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0010879039764404297,26.633590936660767
mlp,k-center,0.925,0.924,0.924,0.925,0.067,0.068,0.068,0.067,2.012,0.013,0.517,0.038,0.072,0.039,,0.0,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0010879039764404297,26.633590936660767
naive_bayes,k-center,0.917,0.916,0.916,0.917,0.087,0.089,0.089,0.087,0.607,0.001,0.504,0.008,0.014,0.009,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0010879039764404297,26.633590936660767
logreg,k-center,0.942,0.941,0.941,0.942,0.062,0.063,0.063,0.062,1.061,0.009,0.5,0.002,0.002,0.002,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0010879039764404297,26.633590936660767
knn,k-center,0.95,0.95,0.95,0.95,0.061,0.062,0.062,0.061,0.689,0.001,0.501,0.003,0.004,0.003,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0010879039764404297,26.633590936660767
xgb,k-center,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,1.405,0.027,0.537,0.071,0.139,0.076,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0010879039764404297,26.633590936660767
rf,k-center,0.95,0.95,0.95,0.95,0.061,0.062,0.062,0.061,13.54,0.487,0.501,0.002,0.002,0.002,,1.3e-05,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0010879039764404297,26.633590936660767
mlp,k-center,0.95,0.95,0.95,0.95,0.049,0.049,0.049,0.049,2.234,0.05,0.514,0.029,0.056,0.03,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0010879039764404297,26.633590936660767
naive_bayes,ag,0.75,0.727,0.727,0.75,0.105,0.125,0.125,0.105,0.586,0.001,0.783,0.364,0.722,0.566,,0.0,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.001138448715209961,1070.3672046661377
logreg,ag,0.833,0.832,0.832,0.833,0.095,0.095,0.095,0.095,0.883,0.009,0.794,0.464,0.914,0.844,,0.0,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.001138448715209961,1070.3672046661377
knn,ag,0.833,0.831,0.831,0.833,0.053,0.055,0.055,0.053,0.823,0.001,0.819,0.468,0.922,0.857,,3e-06,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.001138448715209961,1070.3672046661377
xgb,ag,0.975,0.975,0.975,0.975,0.033,0.033,0.033,0.033,1.264,0.046,0.451,0.461,0.919,0.853,,0.0,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.001138448715209961,1070.3672046661377
rf,ag,0.95,0.95,0.95,0.95,0.067,0.067,0.067,0.067,11.979,0.455,0.465,0.476,0.951,0.908,,8e-06,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.001138448715209961,1070.3672046661377
mlp,ag,0.858,0.858,0.858,0.858,0.033,0.033,0.033,0.033,2.604,0.082,0.816,0.412,0.816,0.691,,1e-06,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.001138448715209961,1070.3672046661377
naive_bayes,ag,0.75,0.745,0.745,0.75,0.102,0.103,0.103,0.102,34.962,0.001,0.71,0.478,0.943,0.894,,1e-06,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.001138448715209961,1070.3672046661377
logreg,ag,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,1.425,0.011,0.965,0.522,0.98,0.963,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.001138448715209961,1070.3672046661377
knn,ag,0.858,0.857,0.857,0.858,0.042,0.042,0.042,0.042,1.338,0.001,0.904,0.497,0.962,0.929,,5e-06,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.001138448715209961,1070.3672046661377
xgb,ag,0.975,0.975,0.975,0.975,0.033,0.033,0.033,0.033,1.604,0.028,0.929,0.492,0.955,0.916,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.001138448715209961,1070.3672046661377
rf,ag,0.967,0.967,0.967,0.967,0.041,0.041,0.041,0.041,13.45,0.424,0.931,0.498,0.962,0.93,,1.1e-05,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.001138448715209961,1070.3672046661377
mlp,ag,0.908,0.908,0.908,0.908,0.067,0.067,0.067,0.067,2.944,0.095,0.941,0.523,0.981,0.965,,1e-06,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.001138448715209961,1070.3672046661377
naive_bayes,lc,0.85,0.847,0.847,0.85,0.062,0.065,0.065,0.062,0.584,0.001,0.497,0.002,0.002,0.002,,0.0,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0012698173522949219,15.676426887512207
logreg,lc,0.9,0.899,0.899,0.9,0.042,0.044,0.044,0.042,0.899,0.009,0.422,0.068,0.134,0.073,,0.0,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0012698173522949219,15.676426887512207
knn,lc,0.925,0.925,0.925,0.925,0.041,0.041,0.041,0.041,0.785,0.001,0.374,0.077,0.151,0.083,,2e-06,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0012698173522949219,15.676426887512207
xgb,lc,0.967,0.967,0.967,0.967,0.017,0.017,0.017,0.017,1.218,0.008,0.583,0.145,0.287,0.169,,0.0,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0012698173522949219,15.676426887512207
rf,lc,0.967,0.967,0.967,0.967,0.017,0.017,0.017,0.017,7.888,0.133,0.577,0.134,0.265,0.154,,2e-06,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0012698173522949219,15.676426887512207
mlp,lc,0.933,0.933,0.933,0.933,0.02,0.021,0.021,0.02,2.431,0.082,0.292,0.093,0.184,0.102,,1e-06,original,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0012698173522949219,15.676426887512207
naive_bayes,lc,0.842,0.841,0.841,0.842,0.155,0.155,0.155,0.155,0.608,0.001,0.313,0.048,0.095,0.051,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0012698173522949219,15.676426887512207
logreg,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,0.924,0.007,0.212,0.009,0.017,0.009,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0012698173522949219,15.676426887512207
knn,lc,0.95,0.95,0.95,0.95,0.031,0.031,0.031,0.031,0.715,0.001,0.224,0.04,0.078,0.041,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0012698173522949219,15.676426887512207
xgb,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,1.307,0.013,0.275,0.064,0.126,0.068,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0012698173522949219,15.676426887512207
rf,lc,0.967,0.967,0.967,0.967,0.017,0.017,0.017,0.017,13.325,0.462,0.275,0.007,0.012,0.007,,1.3e-05,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0012698173522949219,15.676426887512207
mlp,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,2.337,0.083,0.228,0.038,0.076,0.04,,0.0,latent,60,6,1817.6664872169495,0,8.123654726217413e-07,0.0012698173522949219,15.676426887512207
naive_bayes,random,0.758,0.743,0.743,0.758,0.049,0.057,0.057,0.049,0.578,0.001,0.782,0.366,0.725,0.57,,0.0,original,60,7,,,,,
logreg,random,0.867,0.865,0.865,0.867,0.061,0.062,0.062,0.061,0.898,0.01,0.9,0.498,0.963,0.931,,0.0,original,60,7,,,,,
knn,random,0.825,0.823,0.823,0.825,0.049,0.049,0.049,0.049,0.739,0.001,0.821,0.476,0.935,0.881,,2e-06,original,60,7,,,,,
xgb,random,0.975,0.975,0.975,0.975,0.02,0.02,0.02,0.02,1.191,0.026,0.928,0.501,0.966,0.936,,0.0,original,60,7,,,,,
rf,random,0.958,0.958,0.958,0.958,0.026,0.026,0.026,0.026,11.164,0.449,0.933,0.501,0.966,0.936,,1e-05,original,60,7,,,,,
mlp,random,0.833,0.832,0.832,0.833,0.037,0.039,0.039,0.037,2.133,0.051,0.851,0.484,0.946,0.9,,1e-06,original,60,7,,,,,
naive_bayes,k-means,0.767,0.751,0.751,0.767,0.068,0.081,0.081,0.068,0.594,0.001,0.783,0.364,0.722,0.566,,0.0,original,60,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,90.11972069740295
logreg,k-means,0.8,0.797,0.797,0.8,0.081,0.084,0.084,0.081,0.894,0.008,0.801,0.433,0.856,0.75,,0.0,original,60,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,90.11972069740295
knn,k-means,0.817,0.814,0.814,0.817,0.073,0.077,0.077,0.073,0.828,0.001,0.818,0.45,0.889,0.802,,2e-06,original,60,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,90.11972069740295
xgb,k-means,0.967,0.966,0.966,0.967,0.049,0.049,0.049,0.049,1.242,0.033,0.446,0.466,0.93,0.871,,0.0,original,60,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,90.11972069740295
rf,k-means,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,11.249,0.459,0.471,0.48,0.957,0.921,,8e-06,original,60,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,90.11972069740295
mlp,k-means,0.808,0.806,0.806,0.808,0.057,0.058,0.058,0.057,2.756,0.092,0.817,0.421,0.832,0.714,,1e-06,original,60,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,90.11972069740295
naive_bayes,k-means,0.675,0.658,0.658,0.675,0.085,0.102,0.102,0.085,0.565,0.001,0.747,0.513,0.983,0.969,,0.0,latent,60,7,2479.7548019886017,0,9.255008810817711e-07,0.001138925552368164,90.11972069740295
